aded25,gen25tot,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,win25
49016,0,0,0,0,0,0,Zohran Mamdani
49017,0,0,0,0,0,0,Zohran Mamdani
49018,0,0,0,0,0,0,Zohran Mamdani
49019,0,0,0,0,0,0,Zohran Mamdani
49020,0,0,0,0,0,0,Zohran Mamdani
49021,0,0,0,0,0,0,Andrew Cuomo
49022,0,0,0,0,0,0,Zohran Mamdani
49023,0,0,0,0,0,0,Zohran Mamdani
49024,0,0,0,0,0,0,Zohran Mamdani
49025,0,0,0,0,0,0,Zohran Mamdani
49026,0,0,0,0,0,0,Zohran Mamdani
49027,0,0,0,0,0,0,Zohran Mamdani
49028,0,0,0,0,0,0,Zohran Mamdani
49029,0,0,0,0,0,0,Zohran Mamdani
49030,0,0,0,0,0,0,Zohran Mamdani
49031,0,0,0,0,0,0,Zohran Mamdani
49032,0,0,0,0,0,0,Zohran Mamdani
49033,0,0,0,0,0,0,Zohran Mamdani
49034,0,0,0,0,0,0,Zohran Mamdani
49035,0,0,0,0,0,0,Zohran Mamdani
49036,0,0,0,0,0,0,Zohran Mamdani
49037,0,0,0,0,0,0,Zohran Mamdani
49038,0,0,0,0,0,0,Zohran Mamdani
49039,0,0,0,0,0,0,Zohran Mamdani
49040,0,0,0,0,0,0,Zohran Mamdani
49041,0,0,0,0,0,0,Zohran Mamdani
49042,0,0,0,0,0,0,Zohran Mamdani
49043,0,0,0,0,0,0,Zohran Mamdani
49044,0,0,0,0,0,0,Zohran Mamdani
49045,0,0,0,0,0,0,Zohran Mamdani
49046,0,0,0,0,0,0,Zohran Mamdani
49047,0,0,0,0,0,0,Zohran Mamdani
49048,0,0,0,0,0,0,Zohran Mamdani
49049,0,0,0,0,0,0,Zohran Mamdani
49050,0,0,0,0,0,0,Zohran Mamdani
49051,0,0,0,0,0,0,Andrew Cuomo
49052,0,0,0,0,0,0,Zohran Mamdani
49053,0,0,0,0,0,0,Zohran Mamdani
49054,0,0,0,0,0,0,Zohran Mamdani
49055,0,0,0,0,0,0,Zohran Mamdani
50001,0,0,0,0,0,0,Zohran Mamdani
50002,0,0,0,0,0,0,Zohran Mamdani
50003,0,0,0,0,0,0,Zohran Mamdani
50004,0,0,0,0,0,0,Zohran Mamdani
50005,0,0,0,0,0,0,Zohran Mamdani
50006,0,0,0,0,0,0,Zohran Mamdani
50007,0,0,0,0,0,0,Zohran Mamdani
50008,0,0,0,0,0,0,Zohran Mamdani
50009,0,0,0,0,0,0,Zohran Mamdani
50010,0,0,0,0,0,0,Zohran Mamdani
50011,0,0,0,0,0,0,Zohran Mamdani
50012,0,0,0,0,0,0,Zohran Mamdani
50013,0,0,0,0,0,0,Zohran Mamdani
50014,0,0,0,0,0,0,Zohran Mamdani
50015,0,0,0,0,0,0,Zohran Mamdani
50016,0,0,0,0,0,0,Zohran Mamdani
50017,0,0,0,0,0,0,Zohran Mamdani
50018,0,0,0,0,0,0,Zohran Mamdani
50019,0,0,0,0,0,0,Zohran Mamdani
50020,0,0,0,0,0,0,Zohran Mamdani
50021,0,0,0,0,0,0,Zohran Mamdani
50022,0,0,0,0,0,0,Zohran Mamdani
50023,0,0,0,0,0,0,Zohran Mamdani
50024,0,0,0,0,0,0,Zohran Mamdani
50025,0,0,0,0,0,0,Zohran Mamdani
50026,0,0,0,0,0,0,Zohran Mamdani
50027,0,0,0,0,0,0,Zohran Mamdani
50028,0,0,0,0,0,0,Zohran Mamdani
50029,0,0,0,0,0,0,Zohran Mamdani
50030,0,0,0,0,0,0,Zohran Mamdani
50031,0,0,0,0,0,0,Zohran Mamdani
50032,0,0,0,0,0,0,Zohran Mamdani
50033,0,0,0,0,0,0,Andrew Cuomo
50034,0,0,0,0,0,0,Zohran Mamdani
50035,0,0,0,0,0,0,Andrew Cuomo
50036,0,0,0,0,0,0,Andrew Cuomo
50037,0,0,0,0,0,0,Andrew Cuomo
50038,0,0,0,0,0,0,Andrew Cuomo
50039,0,0,0,0,0,0,Andrew Cuomo
50040,0,0,0,0,0,0,Andrew Cuomo
50041,0,0,0,0,0,0,Zohran Mamdani
50042,0,0,0,0,0,0,Andrew Cuomo
50043,0,0,0,0,0,0,Andrew Cuomo
50044,0,0,0,0,0,0,Andrew Cuomo
50045,0,0,0,0,0,0,Andrew Cuomo
50046,0,0,0,0,0,0,Andrew Cuomo
50047,0,0,0,0,0,0,Andrew Cuomo
50048,0,0,0,0,0,0,Andrew Cuomo
50049,0,0,0,0,0,0,Andrew Cuomo
50050,0,0,0,0,0,0,Zohran Mamdani
50051,0,0,0,0,0,0,Zohran Mamdani
50052,0,0,0,0,0,0,Zohran Mamdani
50053,0,0,0,0,0,0,Zohran Mamdani
50054,0,0,0,0,0,0,Zohran Mamdani
50055,0,0,0,0,0,0,Zohran Mamdani
50056,0,0,0,0,0,0,Zohran Mamdani
50057,0,0,0,0,0,0,Zohran Mamdani
50058,0,0,0,0,0,0,Zohran Mamdani
50059,0,0,0,0,0,0,Zohran Mamdani
50060,0,0,0,0,0,0,Zohran Mamdani
50061,0,0,0,0,0,0,Zohran Mamdani
50062,0,0,0,0,0,0,Zohran Mamdani
50063,0,0,0,0,0,0,Zohran Mamdani
50064,0,0,0,0,0,0,Zohran Mamdani
50065,0,0,0,0,0,0,Zohran Mamdani
50066,0,0,0,0,0,0,Zohran Mamdani
50067,0,0,0,0,0,0,Zohran Mamdani
50068,0,0,0,0,0,0,Zohran Mamdani
51001,0,0,0,0,0,0,Zohran Mamdani
51002,0,0,0,0,0,0,Zohran Mamdani
51003,0,0,0,0,0,0,Andrew Cuomo
51004,0,0,0,0,0,0,Zohran Mamdani
51005,0,0,0,0,0,0,Zohran Mamdani
51006,0,0,0,0,0,0,Zohran Mamdani
51007,0,0,0,0,0,0,Zohran Mamdani
51008,0,0,0,0,0,0,Zohran Mamdani
51009,0,0,0,0,0,0,Zohran Mamdani
51010,0,0,0,0,0,0,Zohran Mamdani
51011,0,0,0,0,0,0,Zohran Mamdani
51012,0,0,0,0,0,0,Zohran Mamdani
51013,0,0,0,0,0,0,Zohran Mamdani
51014,0,0,0,0,0,0,Zohran Mamdani
51015,0,0,0,0,0,0,Zohran Mamdani
51016,0,0,0,0,0,0,Zohran Mamdani
51017,0,0,0,0,0,0,Zohran Mamdani
51018,0,0,0,0,0,0,Zohran Mamdani
51019,0,0,0,0,0,0,Zohran Mamdani
51020,0,0,0,0,0,0,Zohran Mamdani
51021,0,0,0,0,0,0,Zohran Mamdani
51022,0,0,0,0,0,0,Zohran Mamdani
51023,0,0,0,0,0,0,Zohran Mamdani
51024,0,0,0,0,0,0,Zohran Mamdani
51025,0,0,0,0,0,0,Zohran Mamdani
51026,0,0,0,0,0,0,Zohran Mamdani
51027,0,0,0,0,0,0,Zohran Mamdani
51028,0,0,0,0,0,0,Zohran Mamdani
51029,0,0,0,0,0,0,Zohran Mamdani
51030,0,0,0,0,0,0,Zohran Mamdani
51031,0,0,0,0,0,0,Zohran Mamdani
51032,0,0,0,0,0,0,Zohran Mamdani
51033,0,0,0,0,0,0,Zohran Mamdani
51034,0,0,0,0,0,0,Zohran Mamdani
51035,0,0,0,0,0,0,Zohran Mamdani
51036,0,0,0,0,0,0,Zohran Mamdani
51037,0,0,0,0,0,0,Andrew Cuomo
51038,0,0,0,0,0,0,Zohran Mamdani
51039,0,0,0,0,0,0,Zohran Mamdani
51040,0,0,0,0,0,0,Zohran Mamdani
51041,0,0,0,0,0,0,Zohran Mamdani
51042,0,0,0,0,0,0,Zohran Mamdani
51043,0,0,0,0,0,0,Zohran Mamdani
51044,0,0,0,0,0,0,Zohran Mamdani
51045,0,0,0,0,0,0,Zohran Mamdani
51046,0,0,0,0,0,0,Zohran Mamdani
51047,0,0,0,0,0,0,Zohran Mamdani
51048,0,0,0,0,0,0,Zohran Mamdani
51049,0,0,0,0,0,0,Zohran Mamdani
51050,0,0,0,0,0,0,Zohran Mamdani
51051,0,0,0,0,0,0,Zohran Mamdani
51052,0,0,0,0,0,0,Zohran Mamdani
51053,0,0,0,0,0,0,Andrew Cuomo
51054,0,0,0,0,0,0,Zohran Mamdani
52001,0,0,0,0,0,0,Andrew Cuomo
52002,0,0,0,0,0,0,Zohran Mamdani
52003,0,0,0,0,0,0,Zohran Mamdani
52004,0,0,0,0,0,0,Zohran Mamdani
52005,0,0,0,0,0,0,Zohran Mamdani
52006,0,0,0,0,0,0,Zohran Mamdani
52007,0,0,0,0,0,0,Zohran Mamdani
52008,0,0,0,0,0,0,Zohran Mamdani
52009,0,0,0,0,0,0,Zohran Mamdani
52010,0,0,0,0,0,0,Zohran Mamdani
52011,0,0,0,0,0,0,Zohran Mamdani
52012,0,0,0,0,0,0,Zohran Mamdani
52013,0,0,0,0,0,0,Zohran Mamdani
52014,0,0,0,0,0,0,Zohran Mamdani
52015,0,0,0,0,0,0,Zohran Mamdani
52016,0,0,0,0,0,0,Zohran Mamdani
52017,0,0,0,0,0,0,Zohran Mamdani
52018,0,0,0,0,0,0,Zohran Mamdani
52019,0,0,0,0,0,0,Zohran Mamdani
52020,0,0,0,0,0,0,Zohran Mamdani
52021,0,0,0,0,0,0,Zohran Mamdani
52022,0,0,0,0,0,0,Zohran Mamdani
52023,0,0,0,0,0,0,Zohran Mamdani
52024,0,0,0,0,0,0,Zohran Mamdani
52025,0,0,0,0,0,0,Zohran Mamdani
52026,0,0,0,0,0,0,Zohran Mamdani
52027,0,0,0,0,0,0,Zohran Mamdani
52028,0,0,0,0,0,0,Zohran Mamdani
52029,0,0,0,0,0,0,Zohran Mamdani
52030,0,0,0,0,0,0,Zohran Mamdani
52031,0,0,0,0,0,0,Zohran Mamdani
52032,0,0,0,0,0,0,Zohran Mamdani
52033,0,0,0,0,0,0,Zohran Mamdani
52034,0,0,0,0,0,0,Zohran Mamdani
52035,0,0,0,0,0,0,Zohran Mamdani
52036,0,0,0,0,0,0,Zohran Mamdani
52037,0,0,0,0,0,0,Zohran Mamdani
52038,0,0,0,0,0,0,Zohran Mamdani
52039,0,0,0,0,0,0,Zohran Mamdani
52040,0,0,0,0,0,0,Zohran Mamdani
52041,0,0,0,0,0,0,Zohran Mamdani
52042,0,0,0,0,0,0,Zohran Mamdani
52043,0,0,0,0,0,0,Zohran Mamdani
52044,0,0,0,0,0,0,Zohran Mamdani
52045,0,0,0,0,0,0,Zohran Mamdani
52046,0,0,0,0,0,0,Zohran Mamdani
52047,0,0,0,0,0,0,Zohran Mamdani
52048,0,0,0,0,0,0,Zohran Mamdani
52049,0,0,0,0,0,0,Zohran Mamdani
52050,0,0,0,0,0,0,Zohran Mamdani
52051,0,0,0,0,0,0,Zohran Mamdani
52052,0,0,0,0,0,0,Zohran Mamdani
52053,0,0,0,0,0,0,Zohran Mamdani
52054,0,0,0,0,0,0,Zohran Mamdani
52055,0,0,0,0,0,0,Zohran Mamdani
52056,0,0,0,0,0,0,Zohran Mamdani
52057,0,0,0,0,0,0,Zohran Mamdani
52058,0,0,0,0,0,0,Zohran Mamdani
52059,0,0,0,0,0,0,Zohran Mamdani
52060,0,0,0,0,0,0,Zohran Mamdani
52061,0,0,0,0,0,0,Zohran Mamdani
52062,0,0,0,0,0,0,Zohran Mamdani
52063,0,0,0,0,0,0,Zohran Mamdani
52064,0,0,0,0,0,0,Zohran Mamdani
52065,0,0,0,0,0,0,Zohran Mamdani
52066,0,0,0,0,0,0,Zohran Mamdani
52067,0,0,0,0,0,0,Zohran Mamdani
52068,0,0,0,0,0,0,Zohran Mamdani
52069,0,0,0,0,0,0,Zohran Mamdani
52070,0,0,0,0,0,0,Zohran Mamdani
52071,0,0,0,0,0,0,Zohran Mamdani
52072,0,0,0,0,0,0,Zohran Mamdani
52073,0,0,0,0,0,0,Zohran Mamdani
52074,0,0,0,0,0,0,Zohran Mamdani
52075,0,0,0,0,0,0,Zohran Mamdani
52076,0,0,0,0,0,0,Zohran Mamdani
52077,0,0,0,0,0,0,Zohran Mamdani
52078,0,0,0,0,0,0,Zohran Mamdani
52079,0,0,0,0,0,0,Zohran Mamdani
52080,0,0,0,0,0,0,Zohran Mamdani
52081,0,0,0,0,0,0,Zohran Mamdani
52082,0,0,0,0,0,0,Zohran Mamdani
52083,0,0,0,0,0,0,Zohran Mamdani
52084,0,0,0,0,0,0,Zohran Mamdani
52085,0,0,0,0,0,0,Zohran Mamdani
52086,0,0,0,0,0,0,Zohran Mamdani
52087,0,0,0,0,0,0,Curtis Sliwa
52088,0,0,0,0,0,0,Zohran Mamdani
52089,0,0,0,0,0,0,Zohran Mamdani
52090,0,0,0,0,0,0,Curtis Sliwa
52091,0,0,0,0,0,0,Curtis Sliwa
52092,0,0,0,0,0,0,Curtis Sliwa
52093,0,0,0,0,0,0,Curtis Sliwa
52094,0,0,0,0,0,0,Curtis Sliwa
52095,0,0,0,0,0,0,Curtis Sliwa
52096,0,0,0,0,0,0,Curtis Sliwa
52097,0,0,0,0,0,0,Curtis Sliwa
52098,0,0,0,0,0,0,Curtis Sliwa
53001,0,0,0,0,0,0,Zohran Mamdani
53002,0,0,0,0,0,0,Zohran Mamdani
53003,0,0,0,0,0,0,Zohran Mamdani
53004,0,0,0,0,0,0,Zohran Mamdani
53005,0,0,0,0,0,0,Zohran Mamdani
53006,0,0,0,0,0,0,Andrew Cuomo
53007,0,0,0,0,0,0,Zohran Mamdani
53008,0,0,0,0,0,0,Zohran Mamdani
53009,0,0,0,0,0,0,Zohran Mamdani
53010,0,0,0,0,0,0,Zohran Mamdani
53011,0,0,0,0,0,0,Zohran Mamdani
53012,0,0,0,0,0,0,Zohran Mamdani
53013,0,0,0,0,0,0,Zohran Mamdani
53014,0,0,0,0,0,0,Zohran Mamdani
53015,0,0,0,0,0,0,Zohran Mamdani
53016,0,0,0,0,0,0,Zohran Mamdani
53017,0,0,0,0,0,0,Zohran Mamdani
53018,0,0,0,0,0,0,Zohran Mamdani
53019,0,0,0,0,0,0,Zohran Mamdani
53020,0,0,0,0,0,0,Zohran Mamdani
53021,0,0,0,0,0,0,Zohran Mamdani
53022,0,0,0,0,0,0,Zohran Mamdani
53023,0,0,0,0,0,0,Zohran Mamdani
53024,0,0,0,0,0,0,Zohran Mamdani
53025,0,0,0,0,0,0,Zohran Mamdani
53026,0,0,0,0,0,0,Zohran Mamdani
53027,0,0,0,0,0,0,Zohran Mamdani
53028,0,0,0,0,0,0,Zohran Mamdani
53029,0,0,0,0,0,0,Zohran Mamdani
53030,0,0,0,0,0,0,Zohran Mamdani
53031,0,0,0,0,0,0,Zohran Mamdani
53032,0,0,0,0,0,0,Zohran Mamdani
53033,0,0,0,0,0,0,Zohran Mamdani
53034,0,0,0,0,0,0,Andrew Cuomo
53035,0,0,0,0,0,0,Zohran Mamdani
53036,0,0,0,0,0,0,Zohran Mamdani
53037,0,0,0,0,0,0,Andrew Cuomo
53038,0,0,0,0,0,0,Zohran Mamdani
53039,0,0,0,0,0,0,Zohran Mamdani
53040,0,0,0,0,0,0,Zohran Mamdani
53041,0,0,0,0,0,0,Zohran Mamdani
53042,0,0,0,0,0,0,Zohran Mamdani
53043,0,0,0,0,0,0,Zohran Mamdani
53044,0,0,0,0,0,0,Zohran Mamdani
53045,0,0,0,0,0,0,Zohran Mamdani
53046,0,0,0,0,0,0,Zohran Mamdani
53047,0,0,0,0,0,0,Zohran Mamdani
53048,0,0,0,0,0,0,Zohran Mamdani
53049,0,0,0,0,0,0,Zohran Mamdani
53050,0,0,0,0,0,0,Zohran Mamdani
53051,0,0,0,0,0,0,Zohran Mamdani
53052,0,0,0,0,0,0,Zohran Mamdani
53053,0,0,0,0,0,0,Zohran Mamdani
53054,0,0,0,0,0,0,Zohran Mamdani
53055,0,0,0,0,0,0,Zohran Mamdani
53056,0,0,0,0,0,0,Zohran Mamdani
53057,0,0,0,0,0,0,Andrew Cuomo
53058,0,0,0,0,0,0,Zohran Mamdani
53059,0,0,0,0,0,0,Zohran Mamdani
53060,0,0,0,0,0,0,Zohran Mamdani
53061,0,0,0,0,0,0,Zohran Mamdani
53062,0,0,0,0,0,0,Zohran Mamdani
53063,0,0,0,0,0,0,Zohran Mamdani
54001,0,0,0,0,0,0,Zohran Mamdani
54002,0,0,0,0,0,0,Zohran Mamdani
54003,0,0,0,0,0,0,Zohran Mamdani
54004,0,0,0,0,0,0,Zohran Mamdani
54005,0,0,0,0,0,0,Zohran Mamdani
54006,0,0,0,0,0,0,Andrew Cuomo
54007,0,0,0,0,0,0,Zohran Mamdani
54008,0,0,0,0,0,0,Zohran Mamdani
54009,0,0,0,0,0,0,Zohran Mamdani
54010,0,0,0,0,0,0,Zohran Mamdani
54011,0,0,0,0,0,0,Zohran Mamdani
54012,0,0,0,0,0,0,Zohran Mamdani
54013,0,0,0,0,0,0,Tie
54014,0,0,0,0,0,0,Andrew Cuomo
54015,0,0,0,0,0,0,Zohran Mamdani
54016,0,0,0,0,0,0,Zohran Mamdani
54017,0,0,0,0,0,0,Andrew Cuomo
54018,0,0,0,0,0,0,Zohran Mamdani
54019,0,0,0,0,0,0,Zohran Mamdani
54020,0,0,0,0,0,0,Zohran Mamdani
54021,0,0,0,0,0,0,Zohran Mamdani
54022,0,0,0,0,0,0,Zohran Mamdani
54023,0,0,0,0,0,0,Zohran Mamdani
54024,0,0,0,0,0,0,Zohran Mamdani
54025,0,0,0,0,0,0,Zohran Mamdani
54026,0,0,0,0,0,0,Zohran Mamdani
54027,0,0,0,0,0,0,Zohran Mamdani
54028,0,0,0,0,0,0,Zohran Mamdani
54029,0,0,0,0,0,0,Zohran Mamdani
54030,0,0,0,0,0,0,Zohran Mamdani
54031,0,0,0,0,0,0,Andrew Cuomo
54032,0,0,0,0,0,0,Zohran Mamdani
54033,0,0,0,0,0,0,Zohran Mamdani
54034,0,0,0,0,0,0,Andrew Cuomo
54035,0,0,0,0,0,0,Zohran Mamdani
54036,0,0,0,0,0,0,Zohran Mamdani
54037,0,0,0,0,0,0,Zohran Mamdani
54038,0,0,0,0,0,0,Zohran Mamdani
54039,0,0,0,0,0,0,Zohran Mamdani
54040,0,0,0,0,0,0,Zohran Mamdani
54041,0,0,0,0,0,0,Zohran Mamdani
54042,0,0,0,0,0,0,Zohran Mamdani
54043,0,0,0,0,0,0,Zohran Mamdani
54044,0,0,0,0,0,0,Zohran Mamdani
54045,0,0,0,0,0,0,Zohran Mamdani
54046,0,0,0,0,0,0,Zohran Mamdani
54047,0,0,0,0,0,0,Zohran Mamdani
54048,0,0,0,0,0,0,Zohran Mamdani
54049,0,0,0,0,0,0,Zohran Mamdani
54050,0,0,0,0,0,0,Zohran Mamdani
54051,0,0,0,0,0,0,Zohran Mamdani
54052,0,0,0,0,0,0,Zohran Mamdani
54053,0,0,0,0,0,0,Zohran Mamdani
54054,0,0,0,0,0,0,Zohran Mamdani
54055,0,0,0,0,0,0,Zohran Mamdani
54056,0,0,0,0,0,0,Zohran Mamdani
54057,0,0,0,0,0,0,Zohran Mamdani
54058,0,0,0,0,0,0,Zohran Mamdani
54059,0,0,0,0,0,0,Zohran Mamdani
54060,0,0,0,0,0,0,Zohran Mamdani
54061,0,0,0,0,0,0,Zohran Mamdani
54062,0,0,0,0,0,0,Zohran Mamdani
54063,0,0,0,0,0,0,Zohran Mamdani
54064,0,0,0,0,0,0,Zohran Mamdani
54065,0,0,0,0,0,0,Zohran Mamdani
55001,0,0,0,0,0,0,Zohran Mamdani
55002,0,0,0,0,0,0,Zohran Mamdani
55003,0,0,0,0,0,0,Zohran Mamdani
55004,0,0,0,0,0,0,Zohran Mamdani
55005,0,0,0,0,0,0,Zohran Mamdani
55006,0,0,0,0,0,0,Zohran Mamdani
55007,0,0,0,0,0,0,Zohran Mamdani
55008,0,0,0,0,0,0,Zohran Mamdani
55009,0,0,0,0,0,0,Zohran Mamdani
55010,0,0,0,0,0,0,Zohran Mamdani
55011,0,0,0,0,0,0,Zohran Mamdani
55012,0,0,0,0,0,0,Zohran Mamdani
55013,0,0,0,0,0,0,Zohran Mamdani
55014,0,0,0,0,0,0,Zohran Mamdani
55015,0,0,0,0,0,0,Zohran Mamdani
55016,0,0,0,0,0,0,Andrew Cuomo
55017,0,0,0,0,0,0,Zohran Mamdani
55018,0,0,0,0,0,0,Zohran Mamdani
55019,0,0,0,0,0,0,Zohran Mamdani
55020,0,0,0,0,0,0,Andrew Cuomo
55021,0,0,0,0,0,0,Zohran Mamdani
55022,0,0,0,0,0,0,Andrew Cuomo
55023,0,0,0,0,0,0,Andrew Cuomo
55024,0,0,0,0,0,0,Andrew Cuomo
55025,0,0,0,0,0,0,Andrew Cuomo
55026,0,0,0,0,0,0,Andrew Cuomo
55027,0,0,0,0,0,0,Andrew Cuomo
55028,0,0,0,0,0,0,Andrew Cuomo
55029,0,0,0,0,0,0,Andrew Cuomo
55030,0,0,0,0,0,0,Andrew Cuomo
55031,0,0,0,0,0,0,Zohran Mamdani
55032,0,0,0,0,0,0,Andrew Cuomo
55033,0,0,0,0,0,0,Andrew Cuomo
55034,0,0,0,0,0,0,Andrew Cuomo
55035,0,0,0,0,0,0,Andrew Cuomo
55036,0,0,0,0,0,0,Andrew Cuomo
55037,0,0,0,0,0,0,Zohran Mamdani
55038,0,0,0,0,0,0,Andrew Cuomo
55039,0,0,0,0,0,0,Andrew Cuomo
55040,0,0,0,0,0,0,Andrew Cuomo
55041,0,0,0,0,0,0,Andrew Cuomo
55042,0,0,0,0,0,0,Andrew Cuomo
55043,0,0,0,0,0,0,Andrew Cuomo
55044,0,0,0,0,0,0,Andrew Cuomo
55045,0,0,0,0,0,0,Andrew Cuomo
55046,0,0,0,0,0,0,Andrew Cuomo
55047,0,0,0,0,0,0,Andrew Cuomo
55048,0,0,0,0,0,0,Andrew Cuomo
55049,0,0,0,0,0,0,Andrew Cuomo
55050,0,0,0,0,0,0,Andrew Cuomo
55051,0,0,0,0,0,0,Zohran Mamdani
55052,0,0,0,0,0,0,Andrew Cuomo
55053,0,0,0,0,0,0,Zohran Mamdani
55054,0,0,0,0,0,0,Zohran Mamdani
55055,0,0,0,0,0,0,Andrew Cuomo
55056,0,0,0,0,0,0,Andrew Cuomo
55057,0,0,0,0,0,0,Zohran Mamdani
55058,0,0,0,0,0,0,Zohran Mamdani
55059,0,0,0,0,0,0,Andrew Cuomo
55060,0,0,0,0,0,0,Zohran Mamdani
55061,0,0,0,0,0,0,Zohran Mamdani
55062,0,0,0,0,0,0,Zohran Mamdani
55063,0,0,0,0,0,0,Andrew Cuomo
55064,0,0,0,0,0,0,Andrew Cuomo
55065,0,0,0,0,0,0,Zohran Mamdani
55066,0,0,0,0,0,0,Zohran Mamdani
56001,0,0,0,0,0,0,Andrew Cuomo
56002,0,0,0,0,0,0,Andrew Cuomo
56003,0,0,0,0,0,0,Andrew Cuomo
56004,0,0,0,0,0,0,Zohran Mamdani
56005,0,0,0,0,0,0,Andrew Cuomo
56006,0,0,0,0,0,0,Andrew Cuomo
56007,0,0,0,0,0,0,Andrew Cuomo
56008,0,0,0,0,0,0,Zohran Mamdani
56009,0,0,0,0,0,0,Zohran Mamdani
56010,0,0,0,0,0,0,Zohran Mamdani
56011,0,0,0,0,0,0,Zohran Mamdani
56012,0,0,0,0,0,0,Zohran Mamdani
56013,0,0,0,0,0,0,Zohran Mamdani
56014,0,0,0,0,0,0,Zohran Mamdani
56015,0,0,0,0,0,0,Zohran Mamdani
56016,0,0,0,0,0,0,Zohran Mamdani
56017,0,0,0,0,0,0,Zohran Mamdani
56018,0,0,0,0,0,0,Zohran Mamdani
56019,0,0,0,0,0,0,Zohran Mamdani
56020,0,0,0,0,0,0,Zohran Mamdani
56021,0,0,0,0,0,0,Zohran Mamdani
56022,0,0,0,0,0,0,Zohran Mamdani
56023,0,0,0,0,0,0,Zohran Mamdani
56024,0,0,0,0,0,0,Zohran Mamdani
56025,0,0,0,0,0,0,Zohran Mamdani
56026,0,0,0,0,0,0,Zohran Mamdani
56027,0,0,0,0,0,0,Zohran Mamdani
56028,0,0,0,0,0,0,Zohran Mamdani
56029,0,0,0,0,0,0,Zohran Mamdani
56030,0,0,0,0,0,0,Zohran Mamdani
56031,0,0,0,0,0,0,Zohran Mamdani
56032,0,0,0,0,0,0,Zohran Mamdani
56033,0,0,0,0,0,0,Zohran Mamdani
56034,0,0,0,0,0,0,Zohran Mamdani
56035,0,0,0,0,0,0,Zohran Mamdani
56036,0,0,0,0,0,0,Zohran Mamdani
56037,0,0,0,0,0,0,Zohran Mamdani
56038,0,0,0,0,0,0,Zohran Mamdani
56039,0,0,0,0,0,0,Zohran Mamdani
56040,0,0,0,0,0,0,Zohran Mamdani
56041,0,0,0,0,0,0,Zohran Mamdani
56042,0,0,0,0,0,0,Zohran Mamdani
56043,0,0,0,0,0,0,Zohran Mamdani
56044,0,0,0,0,0,0,Zohran Mamdani
56045,0,0,0,0,0,0,Zohran Mamdani
56046,0,0,0,0,0,0,Zohran Mamdani
56047,0,0,0,0,0,0,Zohran Mamdani
56048,0,0,0,0,0,0,Zohran Mamdani
56049,0,0,0,0,0,0,Zohran Mamdani
56050,0,0,0,0,0,0,Zohran Mamdani
56051,0,0,0,0,0,0,Zohran Mamdani
56052,0,0,0,0,0,0,Andrew Cuomo
56053,0,0,0,0,0,0,Zohran Mamdani
56054,0,0,0,0,0,0,Zohran Mamdani
56055,0,0,0,0,0,0,Zohran Mamdani
56056,0,0,0,0,0,0,Zohran Mamdani
56057,0,0,0,0,0,0,Zohran Mamdani
56058,0,0,0,0,0,0,Zohran Mamdani
56059,0,0,0,0,0,0,Zohran Mamdani
56060,0,0,0,0,0,0,Zohran Mamdani
56061,0,0,0,0,0,0,Zohran Mamdani
56062,0,0,0,0,0,0,Zohran Mamdani
56063,0,0,0,0,0,0,Zohran Mamdani
56064,0,0,0,0,0,0,Zohran Mamdani
56065,0,0,0,0,0,0,Zohran Mamdani
56066,0,0,0,0,0,0,Zohran Mamdani
56067,0,0,0,0,0,0,Andrew Cuomo
56068,0,0,0,0,0,0,Zohran Mamdani
56069,0,0,0,0,0,0,Zohran Mamdani
56070,0,0,0,0,0,0,Zohran Mamdani
57001,0,0,0,0,0,0,Andrew Cuomo
57002,0,0,0,0,0,0,Andrew Cuomo
57003,0,0,0,0,0,0,Andrew Cuomo
57004,0,0,0,0,0,0,Andrew Cuomo
57005,0,0,0,0,0,0,Zohran Mamdani
57006,0,0,0,0,0,0,Andrew Cuomo
57007,0,0,0,0,0,0,Andrew Cuomo
57008,0,0,0,0,0,0,Zohran Mamdani
57009,0,0,0,0,0,0,Zohran Mamdani
57010,0,0,0,0,0,0,Zohran Mamdani
57011,0,0,0,0,0,0,Zohran Mamdani
57012,0,0,0,0,0,0,Zohran Mamdani
57013,0,0,0,0,0,0,Andrew Cuomo
57014,0,0,0,0,0,0,Zohran Mamdani
57015,0,0,0,0,0,0,Zohran Mamdani
57016,0,0,0,0,0,0,Zohran Mamdani
57017,0,0,0,0,0,0,Zohran Mamdani
57018,0,0,0,0,0,0,Zohran Mamdani
57019,0,0,0,0,0,0,Zohran Mamdani
57020,0,0,0,0,0,0,Zohran Mamdani
57021,0,0,0,0,0,0,Zohran Mamdani
57022,0,0,0,0,0,0,Zohran Mamdani
57023,0,0,0,0,0,0,Zohran Mamdani
57024,0,0,0,0,0,0,Zohran Mamdani
57025,0,0,0,0,0,0,Zohran Mamdani
57026,0,0,0,0,0,0,Zohran Mamdani
57027,0,0,0,0,0,0,Zohran Mamdani
57028,0,0,0,0,0,0,Zohran Mamdani
57029,0,0,0,0,0,0,Zohran Mamdani
57030,0,0,0,0,0,0,Andrew Cuomo
57031,0,0,0,0,0,0,Zohran Mamdani
57032,0,0,0,0,0,0,Zohran Mamdani
57033,0,0,0,0,0,0,Zohran Mamdani
57034,0,0,0,0,0,0,Zohran Mamdani
